ME2_TF_engine_test,1.3,23,0,10,12,0.2,,,,,,,,,,,,,,,,
25/01/2014,petrol_14_01,,,,,,,,,,,,,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
none,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear,linear
0,120,25,120,1,0.5,10,50.5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,Barometric Pressure ,Inlet Pressure ,Air Flow Pressure ,Oil Pressure ,Fuel Pressure ,Throttle Position ,Torque ,Engine Speed ,Fuel Flow Rate  ,Air Temp. ,Fuel Temp. ,Oil Out Temp. ,Exhaust Temp. ,Plant In Temp. ,Cool In Temp. ,Cool Out Temp. ,Dyno Out Temp. ,Oil In Temp. ,Cal Water In Temp. ,Cal Water Out Temp. ,Cal Exhaust In Temp. ,Cal Exhaust Out Temp. 
S,mBar,kPa,Pa,Bar,Bar,%,Nm,RPM,cm^3/min,C,C,C,C,C,C,C,C,C,C,C,C,C
2492.728,1044.857,100.548,128.794,3.287,3.122,32.503,32.703,1559.01,44.878,19.589,16.416,78.835,694.096,12.694,71.872,73.509,17.862,84.3,12.707,18.855,146.155,22.936
2501.969,1045.79,100.523,124.375,3.275,3.123,32.508,32.774,1558.081,45.599,22.069,14.198,77.348,694.405,16.246,76.889,71.564,13.193,81.22,17.104,21.565,147.561,18.714
2502.808,1045.992,100.526,121.996,3.282,3.13,32.508,32.723,1557.434,45.755,22.426,14.285,76.828,693.941,16.543,77.547,71.689,12.575,80.47,17.496,22.148,148.34,18.161
2503.649,1046.417,100.432,127.216,3.281,3.128,32.509,32.757,1559.629,45.467,23.008,14.51,76.295,693.588,16.729,78.044,72.002,11.976,79.792,17.788,22.673,149.236,17.638
2504.489,1046.487,100.527,129.091,3.277,3.121,32.509,32.791,1559.868,44.978,23.438,14.758,75.829,693.127,16.724,79.898,72.435,11.486,79.211,17.818,23.366,150.213,17.073
2505.328,1046.634,100.58,129.46,3.284,3.124,32.51,32.826,1561.968,45.039,23.925,15.112,75.436,692.416,16.638,80.073,72.954,10.951,78.703,17.68,23.812,151.208,16.525
2506.176,1046.667,100.621,125.191,3.275,3.118,32.51,32.797,1562.082,45.272,24.477,15.536,75.079,691.834,16.433,80.152,73.556,10.561,78.312,17.403,24.356,152.107,16.263
3912.323,1047.839,100.539,158.705,3.349,3.112,37.031,45.41,1616.398,54.004,24.135,15.061,72.499,729.213,16.685,83.155,73.917,11.687,79.522,17.775,25.669,191.346,17.167
3913.163,1047.815,100.544,159.327,3.346,3.113,37.039,45.133,1615.786,53.728,23.95,14.97,72.594,729.293,16.715,83.144,73.594,11.857,79.703,17.888,25.543,191.365,17.218
3914.003,1047.941,100.553,163.093,3.343,3.112,37.049,45.275,1616.343,53.771,23.863,14.838,72.811,729.475,16.756,83.192,73.3,12.062,79.962,17.89,25.423,191.404,17.419
3914.844,1047.933,100.577,153.064,3.342,3.12,37.058,45.173,1613.949,53.856,23.677,14.773,73.037,729.692,16.724,83.117,73.063,12.249,80.146,17.789,25.303,191.383,17.642
3915.683,1047.749,100.569,140.752,3.345,3.115,37.066,45.108,1614.37,54.454,23.621,14.795,73.262,729.91,16.809,82.992,72.889,12.571,80.488,17.844,25.022,191.285,17.84
3916.525,1047.807,100.617,145.313,3.345,3.119,37.072,44.966,1614.843,54.794,23.359,14.63,73.42,730.155,16.712,82.839,72.674,12.859,80.738,17.704,24.815,191.298,18.151
3923.299,1046.924,100.42,128.138,3.342,3.113,37.121,45.249,1620.542,53.602,21.34,14.586,75.939,731.61,15.286,77.795,71.863,15.463,80.777,15.658,22.503,191.891,20.583
3924.14,1046.912,100.361,137.484,3.344,3.122,37.126,45.301,1619.617,53.908,21.122,14.708,76.143,731.658,15.037,77.359,71.784,15.905,81.11,15.406,22.351,192.181,20.861
3924.981,1046.899,100.393,138.55,3.334,3.119,37.129,45.356,1617.315,53.944,21.007,14.863,76.416,731.727,14.828,76.993,71.856,16.152,81.242,15.028,22.134,192.435,21.182
3925.82,1046.867,100.408,139.266,3.334,3.114,37.131,45.042,1617.869,54.536,20.773,15.007,76.669,731.742,14.511,75.334,71.861,16.555,81.518,14.786,21.998,192.756,21.378
3926.66,1046.65,100.343,151.47,3.34,3.116,37.137,44.988,1614.431,54.547,20.647,15.168,77.069,731.828,14.295,74.968,71.849,16.802,81.676,14.33,21.827,192.935,21.735
3927.499,1046.595,100.418,157.794,3.345,3.112,37.14,45.414,1615.541,54.422,20.437,15.392,77.239,731.844,13.937,74.712,71.858,17.115,81.862,14.035,21.676,193.285,21.982
